month,product_line,channel,region,policy_count,gross_written_premium,renewal_count,renewal_premium,average_ticket_size,notes
2024-07,Travel,Agent,West,569,1214530.5,356,792484.48,2134.5,
2024-07,Travel,Bancassurance,East,282,475175.64,232,405167.12,1685.02,
2024-07,Travel,Bancassurance,North,461,847663.75,321,617010.15,1838.75,
2024-07,Travel,Bancassurance,South,457,777443.83,319,559755.68,1701.19,
2024-07,Travel,Bancassurance,West,413,599254.74,347,516401.93,1450.98,
2024-07,Travel,Broker,East,261,671485.14,222,549059.28,2572.74,
2024-07,Travel,Broker,North,445,1252381.3,401,1110954.46,2814.34,
2024-07,Travel,Broker,South,367,1019837.95,311,836698.85,2778.85,
2024-07,Travel,Broker,West,389,1090246.41,305,837902.1,2802.69,
2024-07,Travel,Direct/Online,East,342,840194.82,252,608000.4,2456.71,
2024-07,Travel,Direct/Online,North,599,1582965.32,438,1155960.84,2642.68,
2024-07,Travel,Direct/Online,South,677,1130813.41,506,841543.78,1670.33,
2024-07,Travel,Direct/Online,West,531,680582.7,369,451910.61,1281.7,
2024-07,Travel,PoSP,East,139,385531.79,83,219979.05,2773.61,
2024-07,Travel,PoSP,North,254,683920.4,202,542069.02,2692.6,
2024-07,Travel,PoSP,South,250,522212.5,197,398253.23,2088.85,
2024-07,Travel,PoSP,West,221,586083.16,153,389531.88,2651.96,
2024-08,Crop,Agent,East,30,113367.6,26,97204.64,3778.92,
2024-08,Crop,Agent,North,52,976248.52,40,736888.4,18774.01,
2024-08,Crop,Agent,South,51,759817.38,36,561808.44,14898.38,
2024-08,Crop,Agent,West,47,493565.8,36,377060.76,10501.4,
2024-08,Crop,Bancassurance,East,22,149533.56,17,119834.53,6796.98,
2024-08,Crop,Bancassurance,North,41,270340.88,33,225938.79,6593.68,
2024-08,Crop,Bancassurance,South,36,369415.08,26,276510.52,10261.53,
2024-08,Crop,Bancassurance,West,38,239955.94,31,193125.97,6314.63,
2024-08,Crop,Broker,East,21,418933.2,13,251666.35,19949.2,
2024-08,Crop,Broker,North,38,372917.94,29,274689.74,9813.63,
2024-08,Crop,Broker,South,35,662206.3,30,569342.4,18920.18,
2024-08,Crop,Broker,West,26,520189.02,21,439147.8,20007.27,
2024-08,Crop,Direct/Online,East,26,233617.28,19,163449.59,8985.28,
2024-08,Crop,Direct/Online,North,47,464532.96,35,334332.6,9883.68,
2024-08,Crop,Direct/Online,South,51,422470.23,34,279652.04,8283.73,
2024-08,Crop,Direct/Online,West,46,231684.52,29,148991.56,5036.62,
2024-08,Crop,PoSP,East,12,143844.84,8,93537.44,11987.07,
2024-08,Crop,PoSP,North,20,423908.0,15,304935.9,21195.4,
2024-08,Crop,PoSP,South,18,138125.88,12,88555.08,7673.66,
2024-08,Crop,PoSP,West,17,333529.46,15,286808.4,19619.38,
2024-08,Health (Group),Agent,East,60,2848785.0,41,1866064.57,47479.75,
2024-08,Health (Group),Agent,North,106,2933015.76,90,2527570.8,27669.96,
2024-08,Health (Group),Agent,South,111,3170214.39,90,2514096.9,28560.49,
2024-08,Health (Group),Agent,West,97,5521015.93,79,4611444.09,56917.69,
2024-08,Health (Group),Bancassurance,East,44,3183510.44,42,3013503.78,72352.51,
2024-08,Health (Group),Bancassurance,North,71,5951628.96,50,4342386.0,83825.76,
2024-08,Health (Group),Bancassurance,South,75,6453045.0,57,4773658.8,86040.6,
2024-08,Health (Group),Bancassurance,West,68,2611048.36,52,2056315.04,38397.77,
2024-08,Health (Group),Broker,East,44,4140845.72,31,3056513.82,94110.13,
2024-08,Health (Group),Broker,North,74,2054747.64,51,1474221.81,27766.86,
2024-08,Health (Group),Broker,South,70,3329233.6,57,2602642.23,47560.48,
2024-08,Health (Group),Broker,West,62,3497229.04,54,2985659.46,56406.92,
2024-08,Health (Group),Direct/Online,East,65,6125622.75,48,4668964.32,94240.35,
2024-08,Health (Group),Direct/Online,North,88,7093844.56,68,5737889.64,80611.87,
2024-08,Health (Group),Direct/Online,South,95,8469063.8,72,6610774.32,89148.04,
2024-08,Health (Group),Direct/Online,West,86,6054108.46,63,4286468.34,70396.61,
2024-08,Health (Group),PoSP,East,23,1716712.87,17,1305149.5,74639.69,
2024-08,Health (Group),PoSP,North,48,4474814.88,30,2812028.7,93225.31,
2024-08,Health (Group),PoSP,South,40,3160831.6,30,2294728.5,79020.79,
2024-08,Health (Group),PoSP,West,38,1708258.46,29,1330734.89,44954.17,
2024-08,Health (Retail),Agent,East,343,9626737.47,235,6356275.3,28066.29,
2024-08,Health (Retail),Agent,North,570,11581983.9,466,9546494.64,20319.27,
2024-08,Health (Retail),Agent,South,580,8492180.2,363,5106763.86,14641.69,
2024-08,Health (Retail),Agent,West,465,12002691.6,294,7575747.9,25812.24,
2024-08,Health (Retail),Bancassurance,East,244,6392865.88,174,4621038.06,26200.27,
2024-08,Health (Retail),Bancassurance,North,465,14476245.15,414,12513079.62,31131.71,
2024-08,Health (Retail),Bancassurance,South,394,13620182.06,285,10089778.05,34568.99,
2024-08,Health (Retail),Bancassurance,West,352,5648716.48,291,4866724.74,16047.49,
2024-08,Health (Retail),Broker,East,193,4467569.79,136,3059092.88,23148.03,
2024-08,Health (Retail),Broker,North,357,4862904.06,255,3538992.0,13621.58,
2024-08,Health (Retail),Broker,South,347,6793885.24,231,4308856.86,19578.92,
2024-08,Health (Retail),Broker,West,285,4678200.9,210,3285668.4,16414.74,
2024-08,Health (Retail),Direct/Online,East,327,10745818.41,257,8330061.33,32861.83,
2024-08,Health (Retail),Direct/Online,North,507,13611626.73,394,10108010.9,26847.39,
2024-08,Health (Retail),Direct/Online,South,535,7626526.65,394,5851731.34,14255.19,
2024-08,Health (Retail),Direct/Online,West,439,8301213.43,373,7230832.53,18909.37,
2024-08,Health (Retail),PoSP,East,122,3900666.96,92,2976257.96,31972.68,
2024-08,Health (Retail),PoSP,North,228,4277305.08,166,2969625.46,18760.11,
2024-08,Health (Retail),PoSP,South,194,4117871.16,129,2640658.38,21226.14,
2024-08,Health (Retail),PoSP,West,179,6030144.84,132,4494813.84,33687.96,
2024-08,Home,Agent,East,114,537269.46,84,403109.28,4712.89,
2024-08,Home,Agent,North,176,416482.88,127,310272.43,2366.38,
2024-08,Home,Agent,South,170,1139780.3,149,1044321.63,6704.59,
2024-08,Home,Agent,West,138,1145295.12,100,792769.0,8299.24,
2024-08,Home,Bancassurance,East,66,452958.66,45,322904.7,6863.01,
2024-08,Home,Bancassurance,North,127,272022.57,95,205882.1,2141.91,
2024-08,Home,Bancassurance,South,110,940995.0,92,777612.52,8554.5,
2024-08,Home,Bancassurance,West,99,212263.92,85,186494.25,2144.08,
2024-08,Home,Broker,East,66,604006.26,52,482679.08,9151.61,
2024-08,Home,Broker,North,96,302644.8,64,210815.36,3152.55,
2024-08,Home,Broker,South,96,204765.12,71,149559.37,2132.97,
2024-08,Home,Broker,West,94,241465.32,69,171097.23,2568.78,
2024-08,Home,Direct/Online,East,95,366480.55,86,337229.22,3857.69,
2024-08,Home,Direct/Online,North,145,711747.0,122,627073.9,4908.6,
2024-08,Home,Direct/Online,South,150,427038.0,116,326777.8,2846.92,
2024-08,Home,Direct/Online,West,127,889073.66,100,709988.0,7000.58,
2024-08,Home,PoSP,East,37,235749.57,25,154916.75,6371.61,
2024-08,Home,PoSP,North,66,339360.78,51,267517.44,5141.83,
2024-08,Home,PoSP,South,56,206405.92,37,132921.39,3685.82,
2024-08,Home,PoSP,West,56,489660.08,43,367772.98,8743.93,
2024-08,Motor (Car),Agent,East,522,12286355.76,336,7689706.08,23537.08,
2024-08,Motor (Car),Agent,North,833,12019173.74,696,10497656.64,14428.78,
2024-08,Motor (Car),Agent,South,861,12832163.19,724,10548231.12,14903.79,
2024-08,Motor (Car),Agent,West,804,15794330.76,585,11211530.85,19644.69,
2024-08,Motor (Car),Bancassurance,East,357,3135070.47,267,2433913.26,8781.71,
2024-08,Motor (Car),Bancassurance,North,688,15166292.64,484,10594019.48,22044.03,
2024-08,Motor (Car),Bancassurance,South,553,8013683.37,368,5172843.52,14491.29,
2024-08,Motor (Car),Bancassurance,West,513,4701265.38,405,3772174.05,9164.26,
2024-08,Motor (Car),Broker,East,311,6512367.99,239,4874997.72,20940.09,
2024-08,Motor (Car),Broker,North,614,11385328.32,430,8230896.6,18542.88,
2024-08,Motor (Car),Broker,South,531,13751386.65,386,9882306.38,25897.15,
2024-08,Motor (Car),Broker,West,452,6779882.48,325,4980917.5,14999.74,
2024-08,Motor (Car),Direct/Online,East,450,11025414.0,353,8915265.63,24500.92,
2024-08,Motor (Car),Direct/Online,North,855,18657194.4,583,12092451.91,21821.28,
2024-08,Motor (Car),Direct/Online,South,841,17342261.0,636,13085292.96,20621.0,
2024-08,Motor (Car),Direct/Online,West,734,10194702.16,521,6913472.02,13889.24,
2024-08,Motor (Car),PoSP,East,208,2771749.76,188,2509296.16,13325.72,
2024-08,Motor (Car),PoSP,North,366,8433639.18,255,5787712.05,23042.73,
2024-08,Motor (Car),PoSP,South,321,8270378.82,258,6940705.68,25764.42,
2024-08,Motor (Car),PoSP,West,258,6506824.5,195,4996715.1,25220.25,
2024-08,Motor (Two-Wheeler),Agent,East,901,1631017.23,779,1425406.41,1810.23,
2024-08,Motor (Two-Wheeler),Agent,North,1583,4293602.56,1215,3394552.05,2712.32,
2024-08,Motor (Two-Wheeler),Agent,South,1689,3778107.21,1084,2445785.84,2236.89,
2024-08,Motor (Two-Wheeler),Agent,West,1442,5052320.98,1183,4308781.75,3503.69,
2024-08,Motor (Two-Wheeler),Bancassurance,East,655,1983628.2,492,1491379.92,3028.44,
2024-08,Motor (Two-Wheeler),Bancassurance,North,1292,2800810.52,939,1980576.36,2167.81,
2024-08,Motor (Two-Wheeler),Bancassurance,South,1088,1940339.2,822,1411300.02,1783.4,
2024-08,Motor (Two-Wheeler),Bancassurance,West,995,3607372.5,800,3029784.0,3625.5,
2024-08,Motor (Two-Wheeler),Broker,East,542,1068574.68,429,861697.98,1971.54,
2024-08,Motor (Two-Wheeler),Broker,North,1046,2333385.42,760,1662028.8,2230.77,
2024-08,Motor (Two-Wheeler),Broker,South,844,1627898.76,609,1164840.39,1928.79,
2024-08,Motor (Two-Wheeler),Broker,West,913,2091710.39,651,1565759.16,2291.03,
2024-08,Motor (Two-Wheeler),Direct/Online,East,877,2928417.01,583,1857799.46,3339.13,
2024-08,Motor (Two-Wheeler),Direct/Online,North,1482,3027370.32,1208,2429674.56,2042.76,
2024-08,Motor (Two-Wheeler),Direct/Online,South,1173,3044322.09,962,2565644.38,2595.33,
2024-08,Motor (Two-Wheeler),Direct/Online,West,1233,2440797.48,865,1738944.1,1979.56,
2024-08,Motor (Two-Wheeler),PoSP,East,320,657344.0,268,564172.16,2054.2,
2024-08,Motor (Two-Wheeler),PoSP,North,618,1126651.08,474,871809.24,1823.06,
2024-08,Motor (Two-Wheeler),PoSP,South,525,1249342.5,385,919934.4,2379.7,
2024-08,Motor (Two-Wheeler),PoSP,West,472,1455279.84,357,1117338.6,3083.22,
2024-08,SME/Commercial,Agent,East,46,1447314.1,35,1109816.05,31463.35,
2024-08,SME/Commercial,Agent,North,91,10711508.08,60,6818152.8,117708.88,
2024-08,SME/Commercial,Agent,South,84,8326444.56,59,5677858.51,99124.34,
2024-08,SME/Commercial,Agent,West,66,4289068.74,51,3367561.11,64985.89,
2024-08,SME/Commercial,Bancassurance,East,32,1902300.48,25,1446528.0,59446.89,
2024-08,SME/Commercial,Bancassurance,North,69,10497369.51,49,7823242.49,152135.79,
2024-08,SME/Commercial,Bancassurance,South,56,8932428.4,42,6921039.3,159507.65,
2024-08,SME/Commercial,Bancassurance,West,55,4976653.0,35,3164130.55,90484.6,
2024-08,SME/Commercial,Broker,East,32,3812992.32,23,2661135.42,119156.01,
2024-08,SME/Commercial,Broker,North,63,3060977.85,46,2337682.28,48586.95,
2024-08,SME/Commercial,Broker,South,48,2455162.56,38,1915008.48,51149.22,
2024-08,SME/Commercial,Broker,West,46,5295375.56,39,4346347.59,115116.86,
2024-08,SME/Commercial,Direct/Online,East,43,5014656.56,31,3660967.01,116619.92,
2024-08,SME/Commercial,Direct/Online,North,90,9487802.7,82,8904421.82,105420.03,
2024-08,SME/Commercial,Direct/Online,South,72,3582426.96,46,2242451.7,49755.93,
2024-08,SME/Commercial,Direct/Online,West,59,8377681.99,37,5008684.82,141994.61,
2024-08,SME/Commercial,PoSP,East,19,2241279.14,15,1839451.65,117962.06,
2024-08,SME/Commercial,PoSP,North,35,1920247.35,29,1585433.77,54864.21,
2024-08,SME/Commercial,PoSP,South,28,4069621.08,24,3469410.24,145343.61,
2024-08,SME/Commercial,PoSP,West,31,3910321.4,23,2811717.8,126139.4,
2024-08,Travel,Agent,East,335,813430.25,268,630518.24,2428.15,
2024-08,Travel,Agent,North,620,362036.6,428,242808.68,583.93,
2024-08,Travel,Agent,South,543,307370.58,486,274560.84,566.06,
2024-08,Travel,Agent,West,528,1245594.24,331,742194.68,2359.08,
2024-08,Travel,Bancassurance,East,247,656800.17,168,451348.8,2659.11,
2024-08,Travel,Bancassurance,North,482,1245757.92,341,890715.87,2584.56,
2024-08,Travel,Bancassurance,South,386,837461.74,284,629628.0,2169.59,
2024-08,Travel,Bancassurance,West,389,966882.84,263,683011.0,2485.56,
2024-08,Travel,Broker,East,215,489129.3,156,371690.28,2275.02,
2024-08,Travel,Broker,North,416,1016075.84,312,799247.28,2442.49,
2024-08,Travel,Broker,South,426,1141496.82,354,906324.96,2679.57,
2024-08,Travel,Broker,West,321,834035.04,243,601417.71,2598.24,
2024-08,Travel,Direct/Online,East,344,1060283.68,232,687805.76,3082.22,
2024-08,Travel,Direct/Online,North,569,754641.94,486,645252.48,1326.26,
2024-08,Travel,Direct/Online,South,550,717194.5,380,494186.2,1303.99,
2024-08,Travel,Direct/Online,West,522,1453571.64,381,1069516.53,2784.62,
2024-08,Travel,PoSP,East,124,181235.92,82,118922.14,1461.58,
2024-08,Travel,PoSP,North,254,495190.78,200,373678.0,1949.57,
2024-08,Travel,PoSP,South,213,299846.49,155,228942.75,1407.73,
2024-08,Travel,PoSP,West,224,656190.08,170,508067.1,2929.42,
2024-09,Crop,Agent,East,27,151832.61,18,104871.42,5623.43,
2024-09,Crop,Agent,North,43,259527.79,32,187464.64,6035.53,
2024-09,Crop,Agent,South,48,823173.12,36,644211.36,17149.44,
2024-09,Crop,Agent,West,37,252085.44,27,183065.13,6813.12,
2024-09,Crop,Bancassurance,East,17,319455.16,12,236270.76,18791.48,
2024-09,Crop,Bancassurance,North,34,661519.64,20,390310.0,19456.46,
2024-09,Crop,Bancassurance,South,33,462469.92,27,391667.67,14014.24,
2024-09,Crop,Bancassurance,West,26,482331.46,22,397017.72,18551.21,
2024-09,Crop,Broker,East,15,92863.2,11,69713.27,6190.88,
2024-09,Crop,Broker,North,26,301515.76,19,226252.38,11596.76,
2024-09,Crop,Broker,South,27,298035.99,19,199271.24,11038.37,
2024-09,Crop,Broker,West,28,594942.88,23,471359.01,21247.96,
2024-09,Crop,Direct/Online,East,27,192124.98,20,139267.2,7115.74,
2024-09,Crop,Direct/Online,North,42,854883.96,35,745236.45,20354.38,
2024-09,Crop,Direct/Online,South,43,182164.77,35,145415.55,4236.39,
2024-09,Crop,Direct/Online,West,35,277970.7,28,213182.76,7942.02,
2024-09,Crop,PoSP,East,10,198178.1,7,144076.1,19817.81,
2024-09,Crop,PoSP,North,18,343079.64,16,315580.0,19059.98,
2024-09,Crop,PoSP,South,16,92557.44,12,71277.12,5784.84,
2024-09,Crop,PoSP,West,17,280640.93,13,204148.1,16508.29,
2024-09,Health (Group),Agent,East,65,4987604.7,50,3741940.5,76732.38,
2024-09,Health (Group),Agent,North,122,8503237.74,103,7089573.43,69698.67,
2024-09,Health (Group),Agent,South,91,2718563.12,68,1952129.72,29874.32,
2024-09,Health (Group),Agent,West,106,4094902.96,80,3073764.8,38631.16,
2024-09,Health (Group),Bancassurance,East,47,2590269.17,38,2012235.66,55112.11,
2024-09,Health (Group),Bancassurance,North,83,3353153.52,51,1965024.39,40399.44,
2024-09,Health (Group),Bancassurance,South,75,2810798.25,62,2275357.22,37477.31,
2024-09,Health (Group),Bancassurance,West,58,3558978.6,42,2687341.44,61361.7,
2024-09,Health (Group),Broker,East,36,2421583.56,24,1640842.56,67266.21,
2024-09,Health (Group),Broker,North,77,3564807.4,55,2448337.65,46296.2,
2024-09,Health (Group),Broker,South,70,2675688.4,49,1801947.56,38224.12,
2024-09,Health (Group),Broker,West,65,2465622.25,56,2120431.04,37932.65,
2024-09,Health (Group),Direct/Online,East,61,5129685.2,44,3650036.28,84093.2,
2024-09,Health (Group),Direct/Online,North,108,8084870.28,98,7171827.18,74859.91,
2024-09,Health (Group),Direct/Online,South,101,8177992.22,65,5269668.95,80970.22,
2024-09,Health (Group),Direct/Online,West,87,7295831.31,71,6234043.53,83860.13,
2024-09,Health (Group),PoSP,East,22,910064.1,17,669080.05,41366.55,
2024-09,Health (Group),PoSP,North,39,1870912.29,30,1436031.3,47972.11,
2024-09,Health (Group),PoSP,South,46,3213742.62,34,2456748.2,69863.97,
2024-09,Health (Group),PoSP,West,36,1854536.4,24,1295357.76,51514.9,
2024-09,Health (Retail),Agent,East,354,6936902.58,235,4626155.95,19595.77,
2024-09,Health (Retail),Agent,North,617,13228683.61,379,8248813.72,21440.33,
2024-09,Health (Retail),Agent,South,586,19655688.18,440,15469493.6,33542.13,
2024-09,Health (Retail),Agent,West,432,15040892.16,309,10820815.38,34816.88,
2024-09,Health (Retail),Bancassurance,East,210,5063692.2,181,4311555.75,24112.82,
2024-09,Health (Retail),Bancassurance,North,451,7181457.91,355,5382236.65,15923.41,
2024-09,Health (Retail),Bancassurance,South,392,7209616.96,311,5530298.41,18391.88,
2024-09,Health (Retail),Bancassurance,West,336,11759280.96,243,8244401.94,34997.86,
2024-09,Health (Retail),Broker,East,212,6122369.2,167,4791999.87,28879.1,
2024-09,Health (Retail),Broker,North,326,6572916.32,236,4883694.32,20162.32,
2024-09,Health (Retail),Broker,South,363,6021371.4,284,4922569.16,16587.8,
2024-09,Health (Retail),Broker,West,307,11370460.31,263,9722720.76,37037.33,
2024-09,Health (Retail),Direct/Online,East,310,10189052.1,217,6811803.6,32867.91,
2024-09,Health (Retail),Direct/Online,North,517,7096569.48,379,5153592.73,13726.44,
2024-09,Health (Retail),Direct/Online,South,485,10608953.05,376,8347775.28,21874.13,
2024-09,Health (Retail),Direct/Online,West,415,15494203.45,323,11559817.93,37335.43,
2024-09,Health (Retail),PoSP,East,110,3551802.1,92,2922442.56,32289.11,
2024-09,Health (Retail),PoSP,North,215,5135477.1,144,3364423.2,23885.94,
2024-09,Health (Retail),PoSP,South,208,6387428.32,141,4155437.79,30708.79,
2024-09,Health (Retail),PoSP,West,184,6407836.8,128,4374822.4,34825.2,
2024-09,Home,Agent,East,95,760482.6,79,605766.47,8005.08,
2024-09,Home,Agent,North,183,1088180.22,143,875488.9,5946.34,
2024-09,Home,Agent,South,174,566211.66,138,434542.68,3254.09,
2024-09,Home,Agent,West,134,941474.62,95,656586.8,7025.93,
2024-09,Home,Bancassurance,East,83,702086.21,71,609353.24,8458.87,
2024-09,Home,Bancassurance,North,142,1233120.9,125,1088932.5,8683.95,
2024-09,Home,Bancassurance,South,127,741396.79,87,518085.0,5837.77,
2024-09,Home,Bancassurance,West,109,732374.27,67,432295.39,6719.03,
2024-09,Home,Broker,East,65,444325.05,50,347134.0,6835.77,
2024-09,Home,Broker,North,126,874976.76,93,645253.53,6944.26,
2024-09,Home,Broker,South,100,621332.0,69,430015.59,6213.32,
2024-09,Home,Broker,West,97,321353.24,77,265683.11,3312.92,
2024-09,Home,Direct/Online,East,94,774293.98,68,553303.08,8237.17,
2024-09,Home,Direct/Online,North,184,1409552.24,158,1213804.98,7660.61,
2024-09,Home,Direct/Online,South,146,1305549.52,86,770312.32,8942.12,
2024-09,Home,Direct/Online,West,138,923599.5,96,671693.76,6692.75,
2024-09,Home,PoSP,East,40,339860.0,33,275327.58,8496.5,
2024-09,Home,PoSP,North,72,501665.04,52,362885.12,6967.57,
2024-09,Home,PoSP,South,70,502751.9,51,367233.66,7182.17,
2024-09,Home,PoSP,West,60,543000.6,51,470117.49,9050.01,
2024-09,Motor (Car),Agent,East,510,11583507.6,361,8250286.78,22712.76,
2024-09,Motor (Car),Agent,North,956,8982088.44,634,6013787.98,9395.49,
2024-09,Motor (Car),Agent,South,903,23255437.59,594,14615476.92,25753.53,
2024-09,Motor (Car),Agent,West,859,10226352.05,580,6944595.2,11904.95,
2024-09,Motor (Car),Bancassurance,East,475,7725599.5,446,7500413.22,16264.42,
2024-09,Motor (Car),Bancassurance,North,773,18156092.59,590,14529098.1,23487.83,
2024-09,Motor (Car),Bancassurance,South,715,9250319.65,588,7876089.48,12937.51,
2024-09,Motor (Car),Bancassurance,West,577,6090079.21,501,5489201.49,10554.73,
2024-09,Motor (Car),Broker,East,345,2955901.35,279,2429964.45,8567.83,
2024-09,Motor (Car),Broker,North,685,14912162.3,510,11603535.3,21769.58,
2024-09,Motor (Car),Broker,South,566,11359353.98,335,6725004.4,20069.53,
2024-09,Motor (Car),Broker,West,534,10756159.08,418,8435415.56,20142.62,
2024-09,Motor (Car),Direct/Online,East,574,5610717.98,454,4520527.94,9774.77,
2024-09,Motor (Car),Direct/Online,North,805,8933382.85,514,5764597.38,11097.37,
2024-09,Motor (Car),Direct/Online,South,858,11358864.66,732,9281306.16,13238.77,
2024-09,Motor (Car),Direct/Online,West,871,11946644.71,748,10505278.52,13716.01,
2024-09,Motor (Car),PoSP,East,247,2426429.2,172,1709888.12,9823.6,
2024-09,Motor (Car),PoSP,North,364,3205387.64,266,2350564.86,8806.01,
2024-09,Motor (Car),PoSP,South,388,6052617.64,325,5171890.75,15599.53,
2024-09,Motor (Car),PoSP,West,293,6878872.34,251,6121581.27,23477.38,
2024-09,Motor (Two-Wheeler),Agent,East,1033,2600928.72,755,1988768.15,2517.84,
2024-09,Motor (Two-Wheeler),Agent,North,1792,4671170.56,1357,3524210.42,2606.68,
2024-09,Motor (Two-Wheeler),Agent,South,1694,2868924.52,1281,2119491.36,1693.58,
2024-09,Motor (Two-Wheeler),Agent,West,1692,4176549.72,1236,3031463.04,2468.41,
